seed,sheet_name,variant,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs,mase_denom,mase
11,autism2,V0,0.0024599974351584,0.0024809960313622,167.86265690076064,88.74155916175229,0.2352941176470588,-0.0406663477538702,17,0.00038562582089552236,6.379234226187585
11,autism2,V1,0.0046197888235294,0.0131256612156894,258.19323697158023,199.21287493362988,0.7058823529411765,0.0397203504519611,17,0.00038562582089552236,11.979977929903816
11,autism2,V2,0.0007028879371536,0.0007700770288114,51.00938782072535,38.19465795645134,0.2352941176470588,-0.0406663477538702,17,0.00038562582089552236,1.8227201060377995
11,autism2,V3,0.0027758714140468,0.0028427915562417,188.18213008647103,93.8862096042517,0.2352941176470588,-0.0406663477538702,17,0.00038562582089552236,7.1983546319603615
11,autonomousvirtualbeings,V0,0.0079923087994975,0.0093572817998297,67.41898181605336,44.12287887199504,0.4117647058823529,0.022847054161776,17,0.004688104328358209,1.7048060878577835
11,autonomousvirtualbeings,V1,0.016164337588035,0.0172169767691211,99.87138804716844,159.73200320713005,0.6470588235294118,0.0342958251907593,17,0.004688104328358209,3.4479474977246953
11,autonomousvirtualbeings,V2,0.0109142579552875,0.0115967154928722,83.01486080209555,54.25868109492714,0.2352941176470588,-0.0219608124668389,17,0.004688104328358209,2.3280748871708052
11,autonomousvirtualbeings,V3,0.0054398250790037,0.0071914563865717,37.83486508020587,31.952609390920163,0.5294117647058824,-0.0507072808098301,17,0.004688104328358209,1.1603464210679686
11,avaxhasnochill,V0,0.0023754142673829,0.0023989652325808,139.59609286443143,80.27135767232087,0.4117647058823529,0.034992225939941,17,0.00020207328358208955,11.755211897756489
11,avaxhasnochill,V1,0.0077930189447083,0.0113195855334075,460.4400606013875,161.1120643908949,0.4117647058823529,-0.0740395617515631,17,0.00020207328358208955,38.5653105970463
11,avaxhasnochill,V2,0.0011965295748114,0.001241516048342,71.69056146949117,50.98578723192384,0.4117647058823529,0.034992225939941,17,0.00020207328358208955,5.921265560696083
11,avaxhasnochill,V3,0.0007179238893401,0.0010143465170795,37.2842360328856,39.65381399299348,0.5294117647058824,-0.0523454025161189,17,0.00020207328358208955,3.55278974347172
11,babybnb,V0,0.0007310731184943,0.0007912178660415,52.77429692735538,39.99625994717817,0.4705882352941176,0.201004145438764,17,0.0005856222388059701,1.2483698023232366
11,babybnb,V1,0.0016626952941176,0.001758887863663,100.0,200.0,0.7647058823529411,0.0050054320104899,17,0.0005856222388059701,2.8391942517546513
11,babybnb,V2,0.006682597119812,0.0068319258633601,447.5983717128793,133.8824995878803,0.2352941176470588,-0.0050054320104899,17,0.0005856222388059701,11.411105448176288
