sheet_name,seed,lookback,train_ratio,n_features,fingerprint
why,23,21,0.7,21,944daff2f85547baa8f583e4ed962ba0eec8d376da368fd4fb48eab9777715aa
winniethepoodle,23,21,0.7,21,89796c85bdaf017344d4833c5a3cbd57a13e9660e059c8a0666ac9ad13ba98eb
wrappeddog,23,21,0.7,21,5faa7cf20c9a60dac137a50b2d85ffb5f36a8a0128c5e21b757c88c4063d45d3
zerotech,23,21,0.7,21,b28c5fd07b6feba31fecee9373e46d92f5f65769d51342fb657491d754ca5210
zoomer,23,21,0.7,21,97e4c0e8ea0b5eed3fbf62c63e5018f71c16fe04f7e9bd380eb707ff94abf443
zyncoin2,23,21,0.7,21,0273cc1e1ed2e3a47fc42f0c5343f2fec6262999d7d8bc1ae3267bc021fdeb5d
360noscope420blazeit,11,21,0.8,21,f0e58432e20159163bcf8e78e6e0d08aa002568b62e56cf70a19b8dc59c2a935
888token,11,21,0.8,21,9ec8b746f24669b63d79dede70f256fc114cb1ac13ce330ca1f1260e78e1c642
abi,11,21,0.8,21,7aabba875be0d7ed33d8a32b37b30011c7419829174384a8c6d810208cc7a83c
ai16z,11,21,0.8,21,354706f857cc695fcad0c3a7bad8b2b00cea82355498682552a247514e755910
aicrystalnode,11,21,0.8,21,2599314c97957990fce23775e51efaf2dc074542ae6442d7b3f482e62e86b9d0
aiinu,11,21,0.8,21,c3d749bcd4bf4e2bed34185e4d3542a7274a5fbe6142a46f5db2b490f2374288
aiwithdaddyissues,11,21,0.8,21,69eee61dfd427a41d95590c79ef6f5948af545b4fd7262d8fb20facd77fd3a44
akiprotocol,11,21,0.8,21,158f0e675710fe24b6ea9f4a74d183c7360288dcd1eb465fbaef7cf73dc6e772
amaterasuomikami,11,21,0.8,21,aa87d43a17f949c209fd484dddf41b36aa7a80185d01c1ce1ded9442e40c7ccd
americancoin,11,21,0.8,21,a9c8d28111e4b860cc0ec6af53d9e7ab28d7f71d337f8835cb1fb8f0cf7ce3cb
analos,11,21,0.8,21,7700acaf913a565fcf1a08fac7a842adbdd153f8708080d3fb45eed3179f27af
andyman,11,21,0.8,21,ff53330e3f28887fef862f9a27776fc4e48b7740bf5a57477c8efcf976f75350
anyinu,11,21,0.8,21,4d0bc0c3b5232318cea7e3c652728f23463a57ce6537b08731faf32750217904
astropepex,11,21,0.8,21,b3cb7b7337ca1deb641ab5fe4cad5a3eacd2664d9d1e599b970117173896bf7b
auraonsol,11,21,0.8,21,6b81cd5e25dfd6970039db615177fec5f833c839c23bd8253edbb9d1d2d0786a
autism2,11,21,0.8,21,369d74a112cfaa396841f250249f6f5f9f99c7e032b7f67bb5bc2eead6262356
autonomousvirtualbeings,11,21,0.8,21,578d659cb1daf74c5158d37277fbe6f5155d3a28882adcc0337664cc304d1c09
avaxhasnochill,11,21,0.8,21,1d78ff970b3c6ac688da8b1e90ebcb77d41392d771fb757b50718c0693123079
babybnb,11,21,0.8,21,7f90c6deabb5bd8b0706c3ada9594c317f4fd9a34059bb7d42ab8cfc783a2d3e
babyneirotoken,11,21,0.8,21,e95fac188a8e7cd3ce9edb8a21b814c685db674397cec9fbb64f6707ef9ee8a1
babywen,11,21,0.8,21,daa0b6f8b6045dbb2b7d2e9ccf045a467bc4f596fa0b2e2ec4357e5f455e82d8
badideaai,11,21,0.8,21,fb3829da1878e35e46eace65e49fc3be9e76259d18f2da0537ee63a7de46240f
bananatapewall,11,21,0.8,21,8d0cf930ae4d1b0511f53b279cc1109bbdd30bb764434e86c46156a326d658ab
beercoin2,11,21,0.8,21,a3db6a59f5fe1fba33eee762d437f161f48111abac1884e1bf47c6c624bf500f
benthedog,11,21,0.8,21,33c173d92b8263619509846d86bda73a8fd1627fc98a18006d04636c9ca44c6c
billy,11,21,0.8,21,8bcac1f10ba10525f4c353b98a882e1168acfaf3032286b67f3a5205a72a3746
bingusthecat,11,21,0.8,21,10e0155c87d7e7fe3cca7d63546cdfea42253989f3dbe66909092e20e48902df
bitcat2,11,21,0.8,21,335854c788858cf95cbde9b7d9fa3cc7b4a4a53c14e36850368ba2955c46718f
bobaoppa,11,21,0.8,21,c49fc705290992dc0097dcdf871308c6b71f184816343c233c71c84ab54c14f9
bobtoken,11,21,0.8,21,d7a31d7200577cfe2087d2636e1f0dfe82142f03338bc49011bb6c70c3d6a515
bongocat,11,21,0.8,21,ad6e10a5803fad5cbdf96e02de9f2e20d512a3e8aa9b65ae74857d1839cd2f85
brainlet2,11,21,0.8,21,021c5eccdc0ec64b7ee95507ef31f563ff8647afc995196648827a6d931aea37
brothecat,11,21,0.8,21,b4ae0d020f477d9fe237f8cc33274fc6041d718b4a1cf20848c96f627316ac0d
buu,11,21,0.8,21,c0099129a0a43c1f5c9275674e4890be02697b6c7d608681e46c737b6dcf6233
catalorian,11,21,0.8,21,847e4d04ae609ee7f68914f943f4d359c3481de1184ff79be4820682dbebbca4
catana,11,21,0.8,21,39c3c76b0b1f688b0cfb29455746d5a39222dfd6696d926a60a7cb815c3aff90
catecoin,11,21,0.8,21,6a8a38ca205b843a751df42e6d2b96a70c4f939a8e4025545305c3d9a9d516eb
catwifhat2,11,21,0.8,21,19f968afed9c4be73d429b7e93ce9d4cf32b305394078b2e151ac04bf9c09ea3
chonky,11,21,0.8,21,ede9836dba763681fb49721c00534d3a4c941d661b7c0fd1ed917b9597bbb563
chudjak,11,21,0.8,21,b44d384a11023891caeaebff8485d0432b1357ae5f562ff4d44d81220eed2c4d
coal2,11,21,0.8,21,97ed51a7d2bbe4f035bfb92230e36c5a8414931ba63ef263afcb907be2ffc420
costcohotdog,11,21,0.8,21,fb9f069d56d58344aaaebcc23b628e86fa06e07b88ac99e05c6274045c43dec5
crashout,11,21,0.8,21,78c76ca72fc5a2f7bd142a33b35d366ee8b16b822cd76731e835245e115572a0
csi888,11,21,0.8,21,3c27bc693fb6d07c6a0e8b1bc6f22a6d9c75219d9c812641e5f75b6e305b8c56
cumrocket,11,21,0.8,21,45a0af7e5ed9e4f12ce057e8e6d6dc826f0c43dce158aed098d8a1b649c16f4f
dancingtriangle2,11,21,0.8,21,5795160baaccf4dbdb4467a134f0a9d6fd3f48e5a0a48c6fb0892b83b8dc8bd7
darkmaga,11,21,0.8,21,df1aa9076f940664faf4bde1aaf7802e91d4ad90f9ddd72e93306e0cc71f5d7e
deepworm,11,21,0.8,21,66e7b910e46168c33e525bc5296b089b3b7aae28cb342cd463d3075dbfd12952
degenspartanai,11,21,0.8,21,534b1cb8b64567fc70c017fb9f39b6244d9d9afd8e5c3913e322bb8ed219c7c4
dejitarutsuka,11,21,0.8,21,74d71284132e1de3e2ea2a8f8ea460966455532836255df1b3615626d286c50e
dogemascotshibu,11,21,0.8,21,38440bbbc86de08afe84802462384be52063760bfd2a645755a10135d7b30c5a
dogeonsolana,11,21,0.8,21,4eb37d96c1dea5f63b1a35d354247ac6670a16d8e0ac5dbd220ccfbb4ef37eee
doggo3,11,21,0.8,21,db5cdece3d7c2dbecad2968bb1242fcdbd37b5f3c246289c86be9778f6526e80
donaldtremp,11,21,0.8,21,378fff3de7dae8e14c1a16aa5a406b29328592ddae0752234a0b6eb99dff791a
dorklord2,11,21,0.8,21,d7ca49b997ffe1f796ed4911ae9bbd1789fdebebdc02df25967b1581f528a939
ducky,11,21,0.8,21,1cc5e440edc8314f9e6afff6aa2c7035ce992fd905b65bdcc2e3c8afc6533ce0
duko,11,21,0.8,21,8294c2d96faa6bdc4be31e2c592e41e766076146037cbb5c5fc6bfe674cee454
elgato,11,21,0.8,21,8edf7de598145c24d980d0cd10db2c14eb580327ea3f7e054d2f9f5d16e88a52
elon,11,21,0.8,21,19234b9c93ccb0dccabb220cebf18b39b597ffc9d115fd732cc078964c154cfa
eyeearn,11,21,0.8,21,16e3ed9b0ae7a79044456478ba16142e7b674be83b70de60aeb7176241e4d25e
feces,11,21,0.8,21,3c5f6ffa058144763fe2192f2777460cbf378f398fde2601d45b5d7a9324ef6a
fefeoneth,11,21,0.8,21,2f1e188744a1c053fcd870451ca653446e12137b1747ff49d8efb3ef5cf1193d
feistydogenft,11,21,0.8,21,498b29b4cd8d43cfdc7ead8d53140da14678b9438a11d2df4545cbe547d02633
fighttomaga,11,21,0.8,21,9df19023bb001dc71b210887c33b7615292dfeca73581780ac659e95365e77f7
firstreply,11,21,0.8,21,54ee2a0733cda17198a6f7bfe2b8929f795da37268808f4f9e135cb8b9b999fc
fisttrumppump,11,21,0.8,21,07eb483fde1cb79b325a379636f45ed4074e96315e3d3e81f721054e6d88ac97
floos,11,21,0.8,21,303f5e299e143a7f6c6de101431dba80154b4ddd8d489ebf3c236d9ce3694ee2
fofar,11,21,0.8,21,a3bdd17d63705b3fc1ff0073605e536fdef5437d310b2d12f0c0d26ead4503f8
forest,11,21,0.8,21,e9a923a5229bf4dc95f2a279375f028886e6c029107d7200c2115329957a13ad
gamestop,11,21,0.8,21,a1ecc513834d5db2d4960780d985c88a75fba046d4221b0e6061df32e07589bb
gameswift,11,21,0.8,21,c784b3d10c306e66cafec470a2eac366e1a13c4b5bc5cd9d88205d69dd967352
gdog,11,21,0.8,21,df3e00aaff06041680e5921f3371db0043186c0873645f3c1bac0490c8fda21d
gikocat,11,21,0.8,21,9c8de70b078ac55fd9554cc90afb82ff8c091f8da2504b89866cce6641571b8e
ginnanthecat,11,21,0.8,21,08a895e77a87a91f5b3795555153a691a0c0f250985512bc9917cb23e5dbcb34
gme,11,21,0.8,21,52a170f311a15b927fe3f8fdf74b20f429612610e1921bd3ee5f87c541c85523
groyper,11,21,0.8,21,921fd54d00cf98f763aea8aae02971d3fce431538fcc55cc691fa803a2862243
guacamole,11,21,0.8,21,c80d772a92b04f47e4ca1eeaf21fd510af45942635eb2f916e69cafb32656b54
gummy,11,21,0.8,21,be7680d0879b406128546cf688710222304bb3923c65ffdf19ce253a14012e27
habibisol,11,21,0.8,21,96c8ccffc6243e2dc1a6020372af8e13530ad69304423891c759d6f62ff96e4d
hami,11,21,0.8,21,ca8f5c1cbb208b8090a085a961f2034c44ec74d02e5cc358bef15c7e9a443a87
hana,11,21,0.8,21,f234a17402c8e032d1ca668b3b1e99eef57e83926e1453fa913a0a528c7c8e23
harrypottertrumphomersimpson777inu,11,21,0.8,21,7648b678ca671741795952965c9adf349ed0c37214be77cdb8b9ab64b3c49bc9
hawk2,11,21,0.8,21,42d7c87cb9264c2dd1a1f4dc2e696f05e3c3f34ac75e7b24ffc3d15e6abcdf68
hege,11,21,0.8,21,3971640140f71281008a4ada100bca1ba4f6813d55acef8125f1b5f0b2f080f9
hehecat,11,21,0.8,21,75bd0f6fc10a980e4af5a975f07d0e09a951d3c0b4d6833ab88413f1dfeabc8f
hemule,11,21,0.8,21,dcc8cc593d3541e00cf0efb8753b4e315704e646809a9a2bf478ec786212ab78
historyofpepe,11,21,0.8,21,35187e2c32f5226137dd784c9c89e67ba6a97e297f9ce1ed3fb76216ccfe7a36
honk,11,21,0.8,21,466c711104577c25e41729ae4141c106bec93ad9bf279a665fe27556b29ea952
hund,11,21,0.8,21,8046b023781939d8ceba4ee0c10027b68a1fe0acd75da0ef7a5f02d3cdc46b99
iiiilovvvyouuuu,11,21,0.8,21,d267a6ff560e7a699d3f1ad5ac360c2a9cb9e01fc2f12b70fde1b453a1557776
illuminaticoin,11,21,0.8,21,4bd4672273a2609771a91b123ff4bbb6accc2d2d1a6fa5ae4443d1f068d8132f
inferno2,11,21,0.8,21,6505da89146cf1b40d1e62318f26367880f672ccd32a42d56a9246a138e102d9
iq50,11,21,0.8,21,2f0a37b27097a5ca17e8ca8d0d72a8477421ef9a25af27c454dd8bdb32693492
jeoboden,11,21,0.8,21,f91ca023c42356e17a5e4fa421d066418b45d65cc5400138df4b376fc43f8fc4
jesuscoin,11,21,0.8,21,78580438b4510231413a9a2afafc16bad40cd4ec71b165aa3f063269b5fdb458
k9financedao,11,21,0.8,21,fe3d974409bce24a260318c1f743e4fd040a1ea335de0e79a67f06aac7ac5fea
katanainu,11,21,0.8,21,0497ca3b1b6033dd6e72235e686af72cd70bc29365cbc238c21d4bb6b7e695be
kekistan,11,21,0.8,21,8038026c66bf6ce006ce0a626349b925933e4b1690b059946c73a8d563a3d7da
kiboshib,11,21,0.8,21,6b19767ca389e5f196ae9d024561482bf63bd121f3006f67731e1843e3015290
kimbo,11,21,0.8,21,b71dce236f60b2939b2628ae32cb78b8357a5e10cfe5795bcfe5a0c5c2f0ac0e
kittenhaimer,11,21,0.8,21,978115405fca6ae358be7a1189e752b698361088ec3d79611ec6f04e3553176b
koalaai,11,21,0.8,21,e33bacaeaebaa4f141739db1bbd6b5a4a49ed1c63fc569390747e5c21ea55349
komainu,11,21,0.8,21,73dcaf0445512a329336575365d05d756d93b5b9f0ea9bb0b2647703481b479f
leash,11,21,0.8,21,3530f598dba1fd858fe7b4f5fb828f53adeaab2e86bc325822e736e4cde09809
lethimcook,11,21,0.8,21,b033e405dd196de01d1046ee1ede3704aca9e7d364d0eff0e5033e9ad69452e2
lilyscoin,11,21,0.8,21,21c590fed3191e4eb33b346987bc0fa20116c8a3be0f8f75e4991e78ece8b25f
literallyme,11,21,0.8,21,532e1c0557b19c327ef2be24efb7ff8c85677121c854f56cc949101f86364db2
littlemanyu,11,21,0.8,21,21e5a9ee5da587def72f35bf3e712f60ecda54e4e2265ef7c95c5752b7072f9d
lmeow2,11,21,0.8,21,6663771b573badb6f94c32d44a5625495ecbafe6bd63883f6337338c821a3120
loafcat,11,21,0.8,21,b0b3fc82ac23eedb96fb462c3300629f8c7b60d927d1b9c2b283444b6eb60dc0
lovelyinufinance,11,21,0.8,21,9d771e40b3b0aed0cdd879d775812470ccf62ada6c60cc9b7dd3713200761462
luci,11,21,0.8,21,f2eaeebafc4c9b310e647bc114ea48435e430561b1742cce9742db5ef118db49
mad2,11,21,0.8,21,d2468d5b84212f205b8fc507be93d1ed8071b62b34d84a6956cf749d1a904269
magahat,11,21,0.8,21,54d37b7fc7112f1556c63622a50eb416c0f1cbe46a460dfbc9306a1ddad4a9d8
majorfrog,11,21,0.8,21,ee70dfbb4b545e2b77ac3c98f640b38a83c25c7ddbc41036eb9fcb26ee0b912a
mars2,11,21,0.8,21,a6438254a406854d4823b709a60b15f9752c6ea2dab1d9f280d24c99b3a3125f
mellowman,11,21,0.8,21,7e385932962c660d8dbc6bbd7bce0759c3fb94d701e6a1d4f9636c1127cbc1d2
memesai,11,21,0.8,21,50d79fe0e393fff3acf2dd2191086f8fbab5912fbf74a57fe18576d9011cfbfc
metamonopoly,11,21,0.8,21,dd0a2be84e1bb62bf0cd9579d7a011cb0dc50365567c90c046cee26308a72bfb
miladywifhat,11,21,0.8,21,ae7b2ddc37e33cf90f23a99c0924447ff8c4068dd516e8a161a48d88cab92715
mongcoin,11,21,0.8,21,2b0df94a30d432ed4da34e3bb5445c921e7d665b8050dedfde559caa22527ebb
monkeyhaircut,11,21,0.8,21,70e82061e606dc0e0c1dfb6a80e1d563654e0e6d6750349fab6c2762cd968586
moodeng2,11,21,0.8,21,bef5533e1027a5bffada2bbd4410c19bc030ecfd9a24c9f1dac3c8d07a079eef
nailong,11,21,0.8,21,8e9a19d0e262749afe21cbfef074b18183e4e0a1ee40bf8e0eae2fd91a00b8ab
nasdaq420,11,21,0.8,21,2ea676c506e35eec0e2136b4ba374310a8e58c5ca0a2658dda5ce60a532e4641
neiro,11,21,0.8,21,f18796b830259832da611e012349bef9b3adf6d8469212fc9e6763fd0a07841b
neiro2,11,21,0.8,21,82c3691b0c59286b0c501715c465330e084df5b228455eeec0b5210da6092a84
newbornhaggispygmyhippo,11,21,0.8,21,6cbe7a0f6d76ac1fef3f651c3badda354e1878f95959f4c4f74f1b4a35cc23fd
nomnom,11,21,0.8,21,0615cc2d5ff7bd6779ee800bfcbf8834caddc41fc763e08518dc5bea9c8756f0
npconsolana,11,21,0.8,21,98c95051e1bbed0645b0382df1a9a0f3f729bee95973011cf1f0ee0e371dd6d5
numogram,11,21,0.8,21,2130d5c6c46c0571254a2e79159e2af595332c1d6d37bac267ac6a3f9376ae23
nya,11,21,0.8,21,5143c07141314e98b0f87cc37db88efd0cf35f05b260d104a6c0521415af510a
ogroaringkitty,11,21,0.8,21,0d52dd202fa8f3dfc9ae22f853d620d0c12255eab965aca727c74f5da244f1d8
omega2,11,21,0.8,21,fa811ae82cf0f04df07771c4ecb3a89e776e40d5265be2bbba86d93a669cbfc4
optimusai,11,21,0.8,21,c55c0555bdb015f83feb685ba08270549d07c6d3eaa6cf71a3f706370283b801
oscar,11,21,0.8,21,6c0cfb570406facf727e8a4dc7a1feebc251f9709565b81e583b05ffd95e9b0e
pajamascat,11,21,0.8,21,fdf90400d082c4de8be328f1e498f139b0f15b3b39c9a9553902e6d66fc76498
patriot,11,21,0.8,21,63cd20e87c096bd8ca2c6bf2fcd47d10a8acd338b7d4150124b5bd4f42e1e0e5
peng,11,21,0.8,21,6cb7497dc59c17071d71d5fa167418cab50e5a86d335057cf89b7d4fba3a6dbf
pestothebabykingpenguin,11,21,0.8,21,02a2e9e002f5b79821737b778622b12d67e9d58e1f51b21f2fb3151905488401
phil,11,21,0.8,21,c08dc08e76f88524f05d8f32b81748b89bc1a98faf64a9c6f2ee2620bca90ac9
pikaboss,11,21,0.8,21,199ca0904a4eb327c4aa876c56a8b31dfc55add05a94b99741ae490c9143bb21
pochita,11,21,0.8,21,9db00c26f2f0db555cf210e3c8d07082664881e44564cb0ffe04966aee9ccdde
polydoge,11,21,0.8,21,68a898c92a501443cd56edc37ea784bff0d4580d0900db911d6e24b0205e5401
popdog,11,21,0.8,21,656b1ab911c0aba9003bcda67d33de8b7f51be718ed931b47c0adaea4419230c
project89,11,21,0.8,21,5a9259a7eedfdec8f6c9db7140708773bc3f0395c6756b9c87dab8ab65667baa
prophetofethereum,11,21,0.8,21,7eb1baed41cf7e1406d69297424c07b6459e23a35b7fa91e3d382f89b82c2520
pundu,11,21,0.8,21,0cb6d9e9cf4f12f7453bf550c6eea7912dc1669eefac11aa3d4c0bc84397aeeb
qstar,11,21,0.8,21,bc50ba198d78bb6fc737f7336214528ba67ad53fb5afa637883a1aaf8de10c45
rawr,11,21,0.8,21,8756436af5472022e86940f05132d058859dbeeaa8c0eff5cfe71e6b7b6a9453
realsmurfcat,11,21,0.8,21,c8862d2c7abc43d4019774e391c68bd862f10e6a25870a6ed06baafe4a216ee1
ribbit2,11,21,0.8,21,a7cea20811fd9dc9f4718967007bcc8216c62266e11e8b911468697eab15380a
riko,11,21,0.8,21,25f7c24b148eb0233a25b1867e9f576375c64761c2eb84dfbc7f89e1cdc04999
rockytherock,11,21,0.8,21,27ba9eeb2d8fd03fa5f3a5eeb0662f4e599a61684302a05dab6f695c7a2a5c2c
ronnie,11,21,0.8,21,79772f4d0b3359bc99413534116c09184b5036837d3f9a08ed187eb64377d15f
rsnoofi,11,21,0.8,21,23724bedbdc90e40bca1035d1d20b3ede1326b22fb2cd619523270a92de71aaf
ryujin,11,21,0.8,21,d6aee44e1cfcf69890b4795469f461469fa8db86a449314decbdb0455e30d42c
sadhamster,11,21,0.8,21,2ad761bb81260398fa9a07ee46acb80e43e78da6c6aaa2793885fd2091091a7b
samoyedcoin,11,21,0.8,21,a9eb4927ecac013b53081b6b12f59b6f3a7984eb6d266322881c237add9f8c64
sharbi,11,21,0.8,21,7b28e4a0e5eb5e79739d4e7d65a63699f6873f97f23f1906866a81e1a33a63f9
sharkcat,11,21,0.8,21,1160c2ffca953f59c65a20821bae4c86cce2ce9057c3cfa8ed2b3d58e1bec19d
shinainu,11,21,0.8,21,1eb60ab191186c28712f89e7f85d1cac4dd4c3ff08eb10454f6dce621cbb9cbf
shoggoth,11,21,0.8,21,d6b499fa7beeeb8a39c457d11b97a507bc6f6054dcda3bcda1ad4cb7ec6313d8
sillydragon,11,21,0.8,21,163bb890499ff23862d8553cfb695d1b0e8047c13cde44e5bda1f7ada1e72a78
sillynubcat,11,21,0.8,21,1a4bed078e695fef181fea740dcb60b1a5a2e23482d0836f5f9fbc807ece14eb
slop,11,21,0.8,21,3a0e4082da0b86ce5ac485fc358f88f06a8fcc0cf2b82758fd15ffc24346f0b3
slothana,11,21,0.8,21,a9449a8e6146b6c4cd0806ed06172215da71fa2c10c482deb292a644b4b1f8f9
snapkero,11,21,0.8,21,7f45eb4ce3588773a5269929885e2c7ebcb6ba4ee4e3952f2e6923e9cf130146
solchat,11,21,0.8,21,96c0953f6eb4145457467cc43401f606e2750d3c24171dda06f871ca280b30e5
speedy2,11,21,0.8,21,c48fc2a186a998e42306a2dc83b34b4cc94bf1f0c9255ce181bbef0b5d0bfacb
squidgrow2,11,21,0.8,21,ba94e22a8e22db60ecb752080afbfcda24a5894cb090d82a3e2b964aee6f2bac
strategicbitcoinreserve,11,21,0.8,21,602c8a74b3c265a0e62a7cc942ef235e75579f395a5a0a5afffc2f6ea53fcd43
supercyclereal,11,21,0.8,21,1d66fa147a8f5681575daca98d9a5412fd77d49d0deec5dff84ee5e89d3ebdb9
supertrump,11,21,0.8,21,3b39bd8223129673085704cb5db01df331b28ec48b2507397c1fbc846e41cb13
suwi,11,21,0.8,21,9a9986f9698fabfd01b53b41c2caf12ef8cb297ff2f3f7bb2de05d9abcdf64a3
taoinu,11,21,0.8,21,2c20385bb41d103fe4b11516823217b6752babfbb6a10e4127ee02e052c3f269
tateterminal,11,21,0.8,21,e944dbf84e6ef8de9e94fbfaee760914a3c3b0cb63e0ff6d4c5bd136b44c77fc
tehepikduck,11,21,0.8,21,f885050ddced5043e85d0db9dfbaac0719d6eed199fe4688b2372e69a287b56b
terminus2,11,21,0.8,21,70410cd8d6ca79ccacffdd1fc26b16f586c3a83906917ee2e6c94f13ec43dab2
terminus3,11,21,0.8,21,3e81080f823cbb0504550fe20270dd4cec6bbae8de9b97d2f351e5511b2b91cd
thebalkandwarf,11,21,0.8,21,08fa82b7e0e72aa429f1ab23e6ac04750e937c4310fdd4a1f4e6275f646530f5
thelastplay,11,21,0.8,21,f2846d7eb4b621d550ffe4735693be0e6c4b510feeb583c9592dc4fcd3463154
thereallandwolf,11,21,0.8,21,fca1e8e87916b5a92775f4e76046448ef6de0788d4ca1a6c448ffe2085fb8207
thesoldog,11,21,0.8,21,3f8c0b33d6a962f9764285e127bbcce15cba97a47e6d3a6195052deadb91ff3a
tobi,11,21,0.8,21,ad5a8e4ba0a3bce343c7e3255b241ad5f984443d52649275769ae9caed7a5053
toga,11,21,0.8,21,3ae7a8a09cc95a62ae81d1796594eab16ff411eb9b8a7852aa480ae7380ba6c9
torsy,11,21,0.8,21,107e77dc2eb63bf8c9260233c62b14a8ec0dfe5e661be91c772b4e6fdb3dd2f2
troll,11,21,0.8,21,6642fdf3affbeb6a73547dde09695cea71a7a262c23a6932db8e7ffc85eceee1
uranus3,11,21,0.8,21,0f3876cdf550eb8fef7a628adf07c91e255fc1d87a480925690fc5de7c2ed0df
valhallaindex,11,21,0.8,21,9cfcf8d63a2855efa7ac3415ecb08df5ee4b98342be657ef0b5d20d629d963fe
vitainu,11,21,0.8,21,493459f9c0f23f3ba5a77950713c32d3a6dd1e7ce2c8c4719ed9eca587cbde2f
voltinu2,11,21,0.8,21,862dd2ae155e4e021fc9175abdae5f982e2d35eaf1aba1569ea76dcd88893719
waffles,11,21,0.8,21,c9afb8b04f159a6509428bdd5e79ed8763bf77eab60be59882e2ef99b56ea5f8
wassie,11,21,0.8,21,0a3a6c8b75a7d808981aac2f277fed7d3bfa01a326c6ee754fb25743347d69c0
why,11,21,0.8,21,7628e2e7accea51f19b991081d48743b0717a422dd3abd79878c7190bc6a3c43
winniethepoodle,11,21,0.8,21,5557bfb5cc8b57fdd3023f60a5a0626e9cfdb8eadbd033cb520f5bc1872b1088
wrappeddog,11,21,0.8,21,f4dfeaecccfdcb33fbbfe59c49e9ae8753f387cc69978e5d38d74a0d4c95945c
zerotech,11,21,0.8,21,b312ef30cc111cf023c79a3604321da604589019add1203a7fa6aa96d7b490d3
zoomer,11,21,0.8,21,c26410944ba546358246d7cad3990d411760324e18972a1bb1c8b2c2446d9133
zyncoin2,11,21,0.8,21,827c540d2b6dee6637d6a2a3da29369decabbf0d3ea4b1aa09664eeedf09b9c3
360noscope420blazeit,17,21,0.8,21,daf4fc2f6da779f9f35db49e5fd3a76a96c366fd5938b28fbcb5f1e27abc035d
888token,17,21,0.8,21,c3e017f409660b824d53150802875e9a2e9f9edbfaa69178c3f63f725250fc10
abi,17,21,0.8,21,0c3aa34a9adc665a5eb8fa3afce422c83e2b39e4b3026e499d5572a65a362ab3
ai16z,17,21,0.8,21,6f0aa5e54debeece308c5f1e7d3355fc526eb13d2595d8fff61940604b2ef31d
aicrystalnode,17,21,0.8,21,628b4692a507f16bc963a3ddab6d9995862bf6602283d9b8311045d4f1053151
aiinu,17,21,0.8,21,a188356512a1f75ead63aac4ff7a89b19255cdf9f8414e9409bd04b331a4f31d
aiwithdaddyissues,17,21,0.8,21,3640953f318ae6faa08b313af1d0cf89a14512b806c94043e2d3bb69ad6fe841
akiprotocol,17,21,0.8,21,01e15933335380840e7d7eaa59eb3be768f56147d06b13882db1b1ef80431ea9
amaterasuomikami,17,21,0.8,21,ba6e96b2dc00621199b33d89b7f9cc9ed2022dc68ef832a24e49fac358af0d17
americancoin,17,21,0.8,21,8fd1d3bfd856502f84c43b01174ff4d2fd801f5f052a9ecb9dcb24ac762c0785
analos,17,21,0.8,21,c81bb1050d08f48de1bf816a5432265927810fbdb99f24d75c03320e5edc10f4
andyman,17,21,0.8,21,d471ac98a306e95e9b640e08c22731072cdce175781213d42b0f5df7d189f082
anyinu,17,21,0.8,21,3b576167c73726d0ac2c9fcbf12aa9d25bb93fd72d626f835acc485eaf324112
astropepex,17,21,0.8,21,96387df4618f56b4ef4a938d5a52ca6fe92717db87b3f4aae584f7f2c39dff84
auraonsol,17,21,0.8,21,256fe4b94a2dfde3095bcd6b56983dfce94281559630e8bafb5d37eecded911b
autism2,17,21,0.8,21,86ee89198b44d9558f3798a97a41eaf3e8f6f1663a3f35950a45641e990e97db
autonomousvirtualbeings,17,21,0.8,21,0b5dd1ca42c2d7d485a542a3f2cabb75a92073a5f7570bdbbb58d2a0d1687883
avaxhasnochill,17,21,0.8,21,2606fab97ab95afffa318075d37cf0d18a0cb42d2bafef3912616cc61fbd6272
babybnb,17,21,0.8,21,d784e19f456c4cb4618474d980c34fe730f3985a44997beea7695b264ad6c713
babyneirotoken,17,21,0.8,21,53a329cc022575443c7d6f9d39961a0e6fc776ab6c70008b5127796693794070
babywen,17,21,0.8,21,e6a273e1cacbbe4c16a82876b051a1c9ba894ce9f3027f3417a63736a2806697
badideaai,17,21,0.8,21,4281700ad8160eeaa89c7c17a2eeb32aa91cb997abf3747b042546f4eb6c0838
bananatapewall,17,21,0.8,21,046edefffbcad0a362e0a8a6fb6e0d1a31baa4c141f0f57a30d04869b5e9be45
beercoin2,17,21,0.8,21,1ded552179f771542b0413ffeae868611074329293c48e5038af2c44f7425c58
benthedog,17,21,0.8,21,c3ec75ab97c9330e8d9841e1525995974cb729fae4e736e2524d6add071dcd87
billy,17,21,0.8,21,26f737b9389b3104c325a699dd41fd74da6e2675fad06e25094707b263ce37bb
bingusthecat,17,21,0.8,21,ef275be396e8c08812ccf45127d8f4804d14d0a58597b845d7d6a30c65d5e012
bitcat2,17,21,0.8,21,8b88c6570d4f236d3c7db1282260242267dccd568f58c070598057970252aaa2
bobaoppa,17,21,0.8,21,e39b526f88ee9681446d076b2b78d8744ae7b9d0a328adf4c89ddfd1ea81ec43
bobtoken,17,21,0.8,21,b9264e2c1437fa1d034a14d4a2d72b47ae2327fa7a04f667d1fb47cff1c4a062
bongocat,17,21,0.8,21,1d31c33da48d591e60815a9cf124b5bbb3f371411fa846cc918da7bc22820328
