seed,sheet_name,variant,mae,rmse,mape,directional_accuracy,roi_proxy
11,aiwithdaddyissues,V1,0.02874586941784661,0.031133616450597146,2451.703087659621,0.8823529411764706,0.19456867790225776
11,aiwithdaddyissues,V2,0.0034289885723065745,0.0035239803008815774,295.5049822484289,0.11764705882352941,-0.19456867790225776
11,aiwithdaddyissues,V3,5410.18992603854,5592.432782277243,432169292.668655,0.8823529411764706,0.19456867790225776
11,akiprotocol,V0,0.00793408255617617,0.007953185045658817,69.54625326246799,0.5882352941176471,-0.03817381072917447
11,akiprotocol,V1,0.030152474286028245,0.04036298155950023,268.8986989197844,0.47058823529411764,0.04177418874806804
11,akiprotocol,V2,0.0029053875342293757,0.0030623783312567613,25.31244559845474,0.5294117647058824,-0.05158436599505938
11,akiprotocol,V3,2389.705902201616,4140.986426949392,21433973.0896352,0.5882352941176471,-0.03817381072917447
11,amaterasuomikami,V0,0.007608682287879015,0.008193000209534153,24.719191069754352,0.6470588235294118,0.05698686042253773
11,amaterasuomikami,V1,0.05292602477525576,0.058873570259731084,162.4578911031211,0.35294117647058826,-0.026709936729219345
11,amaterasuomikami,V2,0.007228584302910146,0.015186876459388982,22.218169928751546,0.5294117647058824,-0.006656627277291801
11,amaterasuomikami,V3,2885.756800222502,4910.06495781874,9177514.06242176,0.4117647058823529,-0.04728228845659751
11,americancoin,V0,0.005644570482133938,0.005644570912261579,184629.2108749536,0.35294117647058826,0.07709863868989308
11,americancoin,V1,0.024843802737925916,0.02712266147312585,717706.4872618471,0.6470588235294118,-0.07709863868989308
11,americancoin,V2,7.115191384131914e-06,1.5067943094294994e-05,145.6548427216303,0.47058823529411764,-0.1596749611840876
11,americancoin,V3,215982.20054488388,455110.722016331,4668928911822.732,0.6470588235294118,-0.07709863868989308
